base_origem,qru_corrida,nome_orgao,status_corrida,motivo_corrida,km_total,valor_corrida,data_abertura,data_despacho,data_local_embarque,data_inicio,data_final,origem_endereco,origem_bairro,origem_cidade,origem_uf,destino_solicitado_endereco,destino_efetivo_endereco,origem_latitude,origem_longitude,destino_solicitado_latitude,destino_solicitado_longitude,destino_efetivo_latitude,destino_efetivo_longitude,ateste_setorial_data,conteste_info
TAXIGOV_DF,520431.0,Ministério da Educação,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-04-06 11:27:02.480,2022-04-06 11:31:32.350,,2022-04-06 11:31:32.350,2022-04-06 11:36:32.313,EMI BLOCO G,BRASILIA,BRASILIA,DF,"Ministerio da Educacao, Brasilia, Distrito Federal",,-15.800138,-47.868084,-15.795007,-47.873048,,,,
TAXIGOV_DF,520432.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,6.18,19.54,2022-04-06 11:27:46.147,2022-04-06 11:31:33.097,2022-04-06 11:33:04.400,2022-04-06 11:33:09.463,2022-04-06 11:45:58.800,EMI BLOCO E,BRASILIA,BRASILIA,DF,"Ministerio do Desenvolvimento Regional, Via W 5 Norte, 174, Asa Norte, Brasilia, DF",SCRN 706/707 BLOCO E - ASA NORTE - 70740-650 - BRASILIA - DF - BRASILIA,-15.799764,-47.869889,-15.770399,-47.893189,-15.770362,-47.892906,,
TAXIGOV_DF,520437.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,1.89,6.32,2022-04-06 11:28:38.850,2022-04-06 11:28:49.390,2022-04-06 11:32:24.047,2022-04-06 11:32:29.347,2022-04-06 11:36:30.280,MINISTERIO DE MINAS E ENERGIA- BLOCO U,,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.796476,-47.868017,-15.799049,-47.860769,-15.799231,-47.861769,,
TAXIGOV_DF,520439.0,Polícia Rodoviária Federal,CONCLUÍDA,1 - REUNIAO EXTERNA,12.47,39.4,2022-04-06 11:30:04.027,2022-04-06 11:30:59.217,2022-04-06 11:35:03.733,2022-04-06 11:35:50.517,2022-04-06 11:57:53.053,CAMARA DOS DEPUTADOS ANEXO III,PA 1,BRASILIA,DF,"PRF - Policia Rodoviaria Federal, Brasilia, DF",SPO - BRASILIA - DF - BRASILIA,-15.801401,-47.865675,-15.814463,-47.947063,-15.816234,-47.947368,,
TAXIGOV_DF,520440.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,5.95,18.82,2022-04-06 11:30:20.467,2022-04-06 11:33:07.070,2022-04-06 11:40:10.750,2022-04-06 11:45:38.720,2022-04-06 11:57:13.773,"MINISTERIO DO DESENVOLVIMENTO REGIONAL, 174",ASA NORTE,BRASILIA,DF,"Ministerio da Ciencia, Tecnologia, Inovacoes e Comunicacoes, Esplanada dos Ministerios, Bl. E, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.770399,-47.893189,-15.799653,-47.869983,-15.800839,-47.870311,,
TAXIGOV_DF,520443.0,Ministério da Justiça,CONCLUÍDA,1 - REUNIAO EXTERNA,10.03,31.71,2022-04-06 11:31:44.120,2022-04-06 11:31:53.670,2022-04-06 11:32:03.237,2022-04-06 11:32:12.863,2022-04-06 11:55:25.793,"SMU,",PA 32,BRASILIA,DF,"716 NORTE, Edificio da Policia Civil - PA 17",SCRN 716 BLOCO H - ASA NORTE - 70770-680 - BRASILIA - DF - BRASILIA,-15.768598,-47.920664,-15.739048,-47.902763,-15.739595,-47.899516,,
TAXIGOV_DF,520445.0,Ministério da Economia,CONCLUÍDA,4 - OUTROS,1.05,6.32,2022-04-06 11:33:06.427,2022-04-06 11:33:43.587,2022-04-06 11:34:39.337,2022-04-06 11:40:01.527,2022-04-06 11:43:05.637,"MINISTERIO DA PREVIDENCIA SOCIAL, ESPLANADA DOS MINISTERIOS - BLOCO F",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.800073,-47.869654,-15.799049,-47.860769,-15.799232,-47.861758,,
TAXIGOV_DF,520446.0,Ministério Cidadania,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,1.3,6.32,2022-04-06 11:34:36.903,2022-04-06 11:34:44.450,2022-04-06 11:34:54.800,2022-04-06 11:35:56.900,2022-04-06 11:40:28.787,DNIT - DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Ministerio da Cidadania, Esplanada do Ministerio, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.789992,-47.874968,-15.798331,-47.873341,-15.798740,-47.873134,,
TAXIGOV_DF,520450.0,Ministério do Turismo,CONCLUÍDA,1 - REUNIAO EXTERNA,3.79,11.99,2022-04-06 11:37:23.223,2022-04-06 11:39:26.170,2022-04-06 11:42:40.803,2022-04-06 11:42:41.197,2022-04-06 11:49:24.373,EM BLOCO U,BRASILIA,BRASILIA,DF,"Venancio Shopping, Via S2, Asa Sul, Brasilia, DF",SHS QUADRA 6 - ASA SUL - 70316-000 - BRASILIA - DF - BRASILIA,-15.796294,-47.867934,-15.795557,-47.892710,-15.794597,-47.892425,,
TAXIGOV_DF,520452.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,2.68,8.47,2022-04-06 11:38:34.207,2022-04-06 11:38:42.010,2022-04-06 11:42:44.190,2022-04-06 11:43:12.730,2022-04-06 11:49:10.670,EDIFICIO PARQUE CIDADE CORPORATE,ASA SUL,BRASILIA,DF,"Ministerio da Mulher, da Familia e dos Direitos Humanos, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.795101,-47.893447,-15.798490,-47.873138,-15.798745,-47.873191,,
TAXIGOV_DF,520454.0,Ministério da Infraestrutura,CONCLUÍDA,4 - OUTROS,11.44,36.15,2022-04-06 11:39:31.790,2022-04-06 12:17:29.560,2022-04-06 12:41:12.667,2022-04-06 13:14:44.500,2022-04-06 13:27:13.317,ESCOLA SUPERIOR DE DEFESA (ESD),LAGO SUL,BRASILIA,DF,"Ministerio da Infraestrutura - Anexos A e B, Eixo Monumental, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.867361,-47.821899,-15.795205,-47.866908,-15.795333,-47.867059,,
TAXIGOV_DF,520459.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.28,6.32,2022-04-06 11:44:23.870,2022-04-06 11:44:34.040,2022-04-06 11:48:05.770,2022-04-06 11:48:31.933,2022-04-06 11:53:31.933,MINISTERIO DA ECONOMIA - BLOCO J,,BRASILIA,DF,"Ministerio da Economia - Bloco C, Esplanada dos Ministerios, Zona Civico-Administrativa, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.794871,-47.874750,-15.799061,-47.871666,-15.799274,-47.871610,,
TAXIGOV_DF,520462.0,Ministério Cidadania,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,1.59,6.32,2022-04-06 11:45:25.837,2022-04-06 11:45:47.770,2022-04-06 11:45:55.870,2022-04-06 11:45:58.300,2022-04-06 11:51:40.397,"SBN,",PA 12,BRASILIA,DF,"ED LIBERT MOOL, - PA 8",SMHN - ASA NORTE - 70710-100 - BRASILIA - DF - BRASILIA,-15.784552,-47.871526,-15.783903,-47.890035,-15.786785,-47.884606,,
TAXIGOV_DF,520465.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.04,6.45,2022-04-06 11:45:45.260,2022-04-06 11:45:55.770,2022-04-06 11:48:01.997,2022-04-06 11:49:32.967,2022-04-06 11:54:49.600,"PROCURADORIA-GERAL DA FAZENDA NACIONAL, 5646",ASA NORTE,BRASILIA,DF,"Ministerio da Economia - Bloco K, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.786220,-47.875244,-15.794738,-47.873794,-15.794797,-47.873695,,
TAXIGOV_DF,520468.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,3.54,11.19,2022-04-06 11:46:26.893,2022-04-06 11:46:37.690,2022-04-06 11:52:11.060,2022-04-06 11:53:34.760,2022-04-06 11:59:29.837,PALACIO DO PLANALTO - ANEXO I,BRASILIA,BRASILIA,DF,"Camara dos Deputados - Anexo II, Pca. dos Tres Poderes, Brasilia, Brasilia, DF",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.799513,-47.859511,-15.801127,-47.865408,-15.801536,-47.864862,,
TAXIGOV_DF,520474.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.11,6.32,2022-04-06 11:52:08.313,2022-04-06 11:52:17.137,2022-04-06 11:54:22.120,2022-04-06 11:54:27.107,2022-04-06 11:56:41.623,MINISTERIO DA ECONOMIA - BLOCO K,PA 2,BRASILIA,DF,"Ministerio da Economia - Bloco F, Zona Civico-Administrativa, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.794996,-47.873968,-15.799624,-47.869075,-15.799745,-47.868964,,
TAXIGOV_DF,520475.0,Ministério Cidadania,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,7.58,23.97,2022-04-06 11:52:45.030,2022-04-06 11:52:53.197,2022-04-06 11:53:05.780,2022-04-06 11:53:06.110,2022-04-06 12:14:17.123,"ED LIBERT MOOL,",PA 8,BRASILIA,DF,"ONU, - ASA NORTE",SEN - ASA NORTE - 70800-400 - BRASILIA - DF - BRASILIA,-15.783903,-47.890035,-15.783011,-47.868672,-15.781674,-47.865221,,
TAXIGOV_DF,520480.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,2.23,7.05,2022-04-06 11:54:44.167,2022-04-06 11:56:16.073,2022-04-06 11:58:37.910,2022-04-06 12:00:09.483,2022-04-06 12:05:39.880,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA (INCRA),BRASILIA,BRASILIA,DF,"Ministerio da Economia - Bloco C, Esplanada dos Ministerios, Zona Civico-Administrativa, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.790962,-47.879399,-15.799061,-47.871666,-15.79923,-47.87148,,
TAXIGOV_DF,520484.0,Ministério da Justiça,CONCLUÍDA,1 - REUNIAO EXTERNA,5.4,17.05,2022-04-06 11:56:19.297,2022-04-06 11:56:27.147,2022-04-06 11:56:38.473,2022-04-06 11:56:50.133,2022-04-06 12:07:10.190,"716 NORTE,",PA 17,BRASILIA,DF,"702 NORTE, - PA 14",SCRN 702/703 BLOCO B - ASA NORTE - 70720-620 - BRASILIA - DF - BRASILIA,-15.739048,-47.902763,-15.781643,-47.887698,-15.781326,-47.888581,,
TAXIGOV_DF,520490.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,0.6,6.32,2022-04-06 12:04:09.163,2022-04-06 12:04:22.720,2022-04-06 12:05:14.840,2022-04-06 12:06:26.373,2022-04-06 12:09:39.770,MINISTERIO DA ECONOMIA - BLOCO P,,BRASILIA,DF,"Ministerio da Economia - Bloco K, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.796395,-47.869913,-15.794996,-47.873968,-15.795039,-47.873704,,
TAXIGOV_DF,520494.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,2.51,7.93,2022-04-06 12:05:18.287,2022-04-06 12:05:38.320,2022-04-06 12:11:28.797,2022-04-06 12:11:50.103,2022-04-06 12:17:49.750,EDIFICIO PARQUE CIDADE CORPORATE,ASA SUL,BRASILIA,DF,"Secretaria Nacional da Juventude, Sbs, 8, Asa Sul, Brasilia, DF",SBS QUADRA 2 - ASA SUL - 70070-120 - BRASILIA - DF - BRASILIA,-15.795101,-47.893446,-15.800486,-47.882293,-15.800295,-47.882543,,
TAXIGOV_DF,520495.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,2.27,7.19,2022-04-06 12:05:19.863,2022-04-06 12:05:30.720,2022-04-06 12:08:07.167,2022-04-06 12:10:26.983,2022-04-06 12:16:47.397,"MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",,BRASILIA,DF,"Edificio Siderbras - Secretaria da Aquicultura e Pesca do MAPA - Reitoria do IFB, Asa Sul, Brasilia, Distrito Federal",SAUS QUADRA 2 - ASA SUL - 70070-020 - BRASILIA - DF - BRASILIA,-15.799535,-47.870930,-15.801116,-47.879288,-15.800849,-47.879285,,
TAXIGOV_DF,520497.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,2.15,6.79,2022-04-06 12:06:27.343,2022-04-06 12:06:38.947,2022-04-06 12:14:39.453,2022-04-06 12:14:56.490,2022-04-06 12:25:30.377,EDIFICIO PARQUE CIDADE CORPORATE,ASA SUL,BRASILIA,DF,"Secretaria Nacional da Juventude, Sbs, 8, Asa Sul, Brasilia, Distrito Federal",SBS QUADRA 2 - ASA SUL - 70070-120 - BRASILIA - DF - BRASILIA,-15.795101,-47.893447,-15.800486,-47.882294,-15.800334,-47.882571,,
TAXIGOV_DF,520499.0,Ministério da Justiça,CONCLUÍDA,1 - REUNIAO EXTERNA,4.55,14.37,2022-04-06 12:07:55.773,2022-04-06 12:08:28.640,2022-04-06 12:08:38.383,2022-04-06 12:08:43.100,2022-04-06 12:18:33.397,"702 NORTE,",PA 14,BRASILIA,DF,"MINISTERIO DA JUSTIÇA BL T, - PA 1",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.781643,-47.887698,-15.79649,-47.86658,-15.796792,-47.866040,,
TAXIGOV_DF,520502.0,Ministério do Turismo,CONCLUÍDA,1 - REUNIAO EXTERNA,3.85,12.15,2022-04-06 12:09:14.023,2022-04-06 12:09:28.290,2022-04-06 12:13:57.210,2022-04-06 12:14:30.007,2022-04-06 12:24:32.973,MINISTERIO DE MINAS E ENERGIA,BRASILIA,BRASILIA,DF,"Starbucks, Venancio Shopping, Brasilia, Brasilia, DF",SHS QUADRA 6 - ASA SUL - 70316-000 - BRASILIA - DF - BRASILIA,-15.796610,-47.868043,-15.795,-47.892406,-15.794709,-47.892298,,
TAXIGOV_DF,520503.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,1.72,6.32,2022-04-06 12:09:41.203,2022-04-06 12:10:13.440,2022-04-06 12:15:45.183,2022-04-06 12:16:25.677,2022-04-06 12:21:20.980,PALACIO DA JUSTICA - MINISTERIO DA JUSTICA E MINISTERIO DA SEGURANCA PUBLICA,ASA SUL,BRASILIA,DF,"Ministerio da Mulher, da Familia e dos Direitos Humanos, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.797405,-47.865883,-15.798489,-47.873138,-15.798530,-47.87309,,
TAXIGOV_DF,520505.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,2.17,6.85,2022-04-06 12:10:18.690,2022-04-06 12:11:33.330,2022-04-06 12:17:55.260,2022-04-06 12:18:44.903,2022-04-06 12:27:48.040,EDIFICIO PARQUE CIDADE CORPORATE,ASA SUL,BRASILIA,DF,"Secretaria Nacional da Juventude, Sbs, 8, Asa Sul, Brasilia, Distrito Federal",SBS QUADRA 2 - ASA SUL - 70070-120 - BRASILIA - DF - BRASILIA,-15.795101,-47.893447,-15.800486,-47.882294,-15.800550,-47.882394,,
TAXIGOV_DF,520509.0,Ministério Cidadania,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,16.44,51.96,2022-04-06 12:15:16.797,2022-04-06 12:15:24.763,2022-04-06 12:15:33.270,2022-04-06 12:15:33.450,2022-04-06 12:32:43.100,"ONU,",ASA NORTE,BRASILIA,DF,"SMAS THE UNION, - PA 11",SMAS TRECHO 3 - BRASILIA - DF - BRASILIA,-15.783011,-47.868672,-15.83611,-47.95090,-15.836154,-47.950608,,
TAXIGOV_DF,520514.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,2.76,8.71,2022-04-06 12:20:50.403,2022-04-06 12:21:08.017,2022-04-06 12:28:32.553,2022-04-06 12:28:49.080,2022-04-06 12:35:24.137,"MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",PA 2,BRASILIA,DF,"Edificio Siderbras - Secretaria da Aquicultura e Pesca do MAPA - Reitoria do IFB, Asa Sul, Brasilia, DF",SAUS QUADRA 2 - ASA SUL - 70070-020 - BRASILIA - DF - BRASILIA,-15.799534,-47.870929,-15.801115,-47.879288,-15.800872,-47.879219,,
TAXIGOV_DF,520515.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,1.82,6.32,2022-04-06 12:22:35.473,2022-04-06 12:22:43.773,2022-04-06 12:29:50.073,2022-04-06 12:29:50.610,2022-04-06 12:37:56.323,SAN MARCO HOTEL,ASA SUL,BRASILIA,DF,"Secretaria Nacional da Familia, Asa Sul, Brasilia, Distrito Federal",SBS QUADRA 2 - ASA SUL - 70070-120 - BRASILIA - DF - BRASILIA,-15.793057,-47.891763,-15.800272,-47.882485,-15.800315,-47.882596,,
TAXIGOV_DF,520516.0,Ministério da Economia,CANCELADA,1 - REUNIAO EXTERNA,,,2022-04-06 12:24:20.530,2022-04-06 12:24:33.827,,2022-04-06 12:24:33.827,2022-04-06 12:29:02.090,CGU - CONTROLADORIA-GERAL DA UNIAO,ASA SUL,BRASILIA,DF,"Ministerio da Economia - Bloco C, Esplanada dos Ministerios, Zona Civico-Administrativa, Brasilia, Distrito Federal",,-15.800754,-47.878299,-15.799062,-47.871667,,,,
TAXIGOV_DF,520517.0,Ministério das Comunicações,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,0.69,6.32,2022-04-06 12:24:43.997,2022-04-06 12:24:59.667,2022-04-06 12:28:34.403,2022-04-06 12:29:05.810,2022-04-06 12:31:14.030,PALACIO DO PLANALTO,BRASILIA,BRASILIA,DF,"Ministerio das Comunicacoes e dos Transportes, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.799410,-47.860877,-15.796910,-47.867154,-15.796950,-47.866981,,
TAXIGOV_DF,520518.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.67,8.44,2022-04-06 12:25:08.060,2022-04-06 12:25:32.790,2022-04-06 12:28:56.133,2022-04-06 12:28:56.497,2022-04-06 12:33:40.503,MINISTERIO DA ECONOMIA - BLOCO P,,BRASILIA,DF,"Centro Empresarial CNC, SAUN Qd. 5, Lt. C, Brasilia, Brasilia, DF",SQN 402 BLOCO DOM - ASA NORTE - 70834-040 - BRASILIA - DF - BRASILIA,-15.796395,-47.869913,-15.786488,-47.87531,-15.785672,-47.875389,,
TAXIGOV_DF,520521.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.09,12.93,2022-04-06 12:26:42.040,2022-04-06 12:26:56.827,2022-04-06 12:30:08.300,2022-04-06 12:32:20.683,2022-04-06 12:40:35.400,"MINISTERIO DA SAUDE (MS), ESPLANADA DOS MINISTERIOS, BL. G",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"PO 700, Via W 5 Norte, Asa Norte, Brasilia, Distrito Federal",SCN QUADRA 6 - ASA NORTE - 70716-000 - BRASILIA - DF - BRASILIA,-15.800549,-47.868549,-15.783636,-47.890337,-15.784081,-47.890447,,
TAXIGOV_DF,520526.0,Ministério Cidadania,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,12.27,38.76,2022-04-06 12:33:11.660,2022-04-06 12:33:32.490,2022-04-06 12:33:40.577,2022-04-06 12:33:47.580,2022-04-06 13:09:17.370,"SMAS THE UNION,",PA 11,BRASILIA,DF,"MINISTERIO DA CIDADANIA BL A, - PA 1",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.83611,-47.95090,-15.798945,-47.873209,-15.798828,-47.873227,,
TAXIGOV_DF,520527.0,Ministério do Turismo,CONCLUÍDA,1 - REUNIAO EXTERNA,3.93,12.42,2022-04-06 12:33:52.530,2022-04-06 12:34:03.940,2022-04-06 12:39:26.443,2022-04-06 12:39:42.970,2022-04-06 12:45:35.293,MINISTERIO DO TURISMO (MTUR),BRASILIA,BRASILIA,DF,"Venancio Shopping, SCS Qd. 8, Bl. B-60, Brasilia, Brasilia, DF",SHS QUADRA 6 - ASA SUL - 70316-000 - BRASILIA - DF - BRASILIA,-15.796310,-47.867974,-15.796104,-47.892751,-15.794793,-47.892140,,
TAXIGOV_DF,520529.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.15,13.1,2022-04-06 12:35:02.590,2022-04-06 12:35:11.537,2022-04-06 12:38:38.713,2022-04-06 12:39:36.850,2022-04-06 12:48:34.950,MINISTERIO DA SAUDE (MS),BRASILIA,BRASILIA,DF,"PO 700, Via W 5 Norte, Asa Norte, Brasilia, DF",SCN QUADRA 6 - ASA NORTE - 70716-000 - BRASILIA - DF - BRASILIA,-15.800548,-47.868548,-15.783520,-47.890327,-15.784083,-47.89044,,
TAXIGOV_DF,520530.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,1.86,6.32,2022-04-06 12:35:11.693,2022-04-06 12:35:29.750,2022-04-06 12:39:59.270,2022-04-06 12:42:20.240,2022-04-06 12:49:43.810,"BLOCO J - ESPLANADA DOS MINISTERIOS, BLOCO J",ASA SUL,BRASILIA,DF,"Secretaria Nacional da Juventude, Sbs, 8, Asa Sul, Brasilia, Distrito Federal",SBS QUADRA 2 - ASA SUL - 70070-120 - BRASILIA - DF - BRASILIA,-15.794483,-47.874682,-15.800486,-47.882294,-15.800258,-47.882607,,
TAXIGOV_DF,520531.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,1.68,6.32,2022-04-06 12:35:53.980,2022-04-06 12:38:51.750,2022-04-06 12:46:31.533,2022-04-06 12:46:50.390,2022-04-06 12:52:07.303,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA (INCRA),BRASILIA,BRASILIA,DF,"Ministerio da Economia - Bloco C, Esplanada dos Ministerios, Zona Civico-Administrativa, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.790962,-47.879399,-15.799061,-47.871666,-15.799226,-47.871531,,
TAXIGOV_DF,520533.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,9.19,29.03,2022-04-06 12:36:27.157,2022-04-06 12:36:35.880,2022-04-06 12:44:34.857,2022-04-06 12:44:35.490,2022-04-06 13:01:30.187,HOSPITAL DA CRIANCA DE BRASILIA JOSE ALENCAR,SETOR NOROESTE,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.759123,-47.917294,-15.800236,-47.868381,-15.800316,-47.868218,,
TAXIGOV_DF,520549.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,15.69,49.58,2022-04-06 12:48:36.710,2022-04-06 12:48:45.493,2022-04-06 13:08:22.297,2022-04-06 13:15:45.207,2022-04-06 13:36:23.587,ALA 1 - BASE AEREA DE BRASILIA,,BRASILIA,DF,"Condominio do Bloco E da Qe 01, Brasilia, Distrito Federal",QE 1 BLOCO G - GUARA I - 71020-071 - BRASILIA - DF - BRASILIA,-15.871267,-47.908699,-15.813760,-47.978998,-15.813599,-47.978596,,
TAXIGOV_DF,520555.0,Ministério de Minas e Energia,CONCLUÍDA,1 - REUNIAO EXTERNA,0.5,6.32,2022-04-06 12:52:18.993,2022-04-06 12:53:32.000,2022-04-06 12:58:22.547,2022-04-06 12:58:43.850,2022-04-06 13:00:56.063,BIBLIOTECA DO SENADO FEDERAL,,BRASILIA,DF,"Ministerio de Minas e Energia, Esplanada dos Ministerios, Bl. U, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.797673,-47.863390,-15.796610,-47.868043,-15.795313,-47.868268,,
TAXIGOV_DF,520556.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,15.97,50.45,2022-04-06 12:54:24.210,2022-04-06 12:54:35.920,2022-04-06 13:00:35.287,2022-04-06 13:12:19.483,2022-04-06 13:34:11.720,SALA DE AUTORIDADES,LAGO SUL,BRASILIA,DF,"SHCES Quadra 705 Bloco A, Cruzeiro Novo, Brasilia, DF",SHCES QUADRA 705 BLOCO A - CRUZEIRO NOVO - 70655-751 - BRASILIA - DF - BRASILIA,-15.866983,-47.905177,-15.796617,-47.939755,-15.796400,-47.939727,,
TAXIGOV_DF,520561.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,5.74,18.15,2022-04-06 12:58:51.090,2022-04-06 12:59:01.037,2022-04-06 13:03:04.400,2022-04-06 13:06:10.857,2022-04-06 13:16:31.257,MINISTERIO DO DESENVOLVIMENTO REGIONAL - ED. CELSO FURTADO,ASA NORTE,BRASILIA,DF,"Ministerio da Ciencia, Tecnologia, Inovacao e Comunicacoes, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.770219,-47.893141,-15.799591,-47.869978,-15.800020,-47.870028,,
TAXIGOV_DF,520563.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.52,6.32,2022-04-06 13:00:24.227,2022-04-06 13:01:13.157,2022-04-06 13:02:40.893,2022-04-06 13:07:31.077,2022-04-06 13:13:43.180,MINISTERIO DA ECONOMIA - BLOCO P,PA 2,BRASILIA,DF,"Ministerio da Economia - Bloco F, Anexo B, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.796395,-47.869913,-15.80139,-47.869905,-15.801498,-47.869362,,
